id,start_time,end_time,meters,service,calories,climb
16416cbf-e625-11e9-97b4-06fe85f8df16,2019-09-19-13:31:11,2019-09-19-13:42:22,3623.9,strava,0,0
b69a74d6-e617-11e9-ac4c-06fe85f8df16,2019-09-18-21:31:18,2019-09-18-22:10:42,4281.9,strava,0,0
d2776263-e4c3-11e9-af20-06fe85f8df16,2019-09-18-14:18:09,2019-09-18-14:26:34,2475.2,strava,0,0
f31066b1-e3ef-11e9-b1bb-06fe85f8df16,2019-09-17-21:17:03,2019-09-17-21:36:04,4357.7,strava,0,0
f3109d74-e3ef-11e9-b1bc-06fe85f8df16,2019-09-17-13:21:22,2019-09-17-13:35:28,3707.7,strava,0,0
efe2520c-e211-11e9-84f6-06fe85f8df16,2019-09-16-21:12:17,2019-09-16-21:24:41,3961.8,strava,0,0
8b90b605-e180-11e9-853e-06fe85f8df16,2019-09-16-13:17:00,2019-09-16-13:27:35,3711,strava,0,0
a4c841d3-e09a-11e9-8e01-06fe85f8df16,2019-09-13-21:14:43,2019-09-13-21:27:27,3962.3,strava,0,0
ef8574e9-e081-11e9-842a-06fe85f8df16,2019-09-13-13:34:11,2019-09-13-13:46:50,3548.7,strava,0,0
36708b7b-e04f-11e9-b2d0-06fe85f8df16,2019-09-12-21:19:20,2019-09-12-21:33:12,3923.8,strava,0,0
9574c8d8-dfba-11e9-b4f6-06fe85f8df16,2019-09-12-13:12:05,2019-09-12-13:23:53,3582.1,strava,0,0
dd55d09c-df22-11e9-90b8-06fe85f8df16,2019-09-11-22:26:14,2019-09-11-22:37:44,2951.1,strava,0,0
02dec16c-decf-11e9-96d9-06fe85f8df16,2019-09-11-21:45:03,2019-09-11-22:02:33,3106.2,strava,0,0
49681856-de59-11e9-9db7-06fe85f8df16,2019-09-11-12:49:14,2019-09-11-13:03:12,3702.8,strava,0,0
a8c3e97f-dd67-11e9-9518-06fe85f8df16,2019-09-10-20:20:55,2019-09-10-20:38:34,4333.3,strava,0,0
a536f29f-dd66-11e9-82ed-06fe85f8df16,2019-09-10-12:48:26,2019-09-10-13:00:19,3569.7,strava,0,0
eb7213ff-dd50-11e9-a576-06fe85f8df16,2019-09-10-00:20:54,2019-09-10-00:20:54,2639.4,strava,0,0
3ee85ee0-dd39-11e9-8603-06fe85f8df16,2019-09-09-11:44:31,2019-09-09-11:58:45,3604.8,strava,0,0
8f0376dd-dc9d-11e9-9d02-06fe85f8df16,2019-09-06-21:05:42,2019-09-06-21:47:19,4963.6,strava,0,0
4e19ad0e-dbf1-11e9-9617-06fe85f8df16,2019-09-06-13:14:30,2019-09-06-13:26:36,3679.3,strava,0,0
844f8ea1-dbd9-11e9-9457-06fe85f8df16,2019-09-05-21:43:08,2019-09-05-22:03:12,4687,strava,0,0
6b40b13d-dbb3-11e9-8611-06fe85f8df16,2019-09-05-14:20:29,2019-09-05-14:36:15,4418.2,strava,0,0
8e33ad69-db30-11e9-b687-06fe85f8df16,2019-09-04-22:31:21,2019-09-04-22:44:38,4427.5,strava,0,0
87ec5d64-db26-11e9-ba45-06fe85f8df16,2019-09-04-13:40:30,2019-09-04-13:47:58,2375.9,strava,0,0
5c97f436-dae3-11e9-a9af-06fe85f8df16,2019-09-04-12:32:37,2019-09-04-12:42:28,2540.3,strava,0,0
32d440b5-da2b-11e9-9e99-06fe85f8df16,2019-09-03-15:53:55,2019-09-03-16:06:21,3903,strava,0,0
2a4a7820-d993-11e9-94e6-06fe85f8df16,2019-09-03-13:00:08,2019-09-03-13:11:31,3576.8,strava,0,0
719fc213-d95e-11e9-8d9f-06fe85f8df16,2019-09-02-17:07:51,2019-09-02-17:40:54,4626,strava,0,0
87cf2ed9-d90a-11e9-a2f2-06fe85f8df16,2019-08-30-22:02:33,2019-08-30-22:13:52,3896.9,strava,0,0
